year,school_code_std,school_name,school_division,school_kind,region,estb,campus_count,ministry_of_education,national_scholarship,ministry_of_science_ict,ministry_of_employment,ministry_of_trade,ministry_of_health,ministry_of_culture,ministry_of_sme,ministry_of_agriculture,other_ministries,local_government,total_support,tuition_revenue,benefit_rate,uploaded_at
2023,0000506,신안산대학교,전문대학,전문대학,경기,사립,1,6174187500,5961147080,82800000,204551000,23306250,0,0,0,0,22608700,2091483,548397853,138,4,2026-08-07T20:45:18.674Z
2023,0002712,신한대학교,대학,대학교,경기,사립,1,21078620550,14172775303,885498000,774097100,0,0,0,0,36000000,402859203,2218558616,11222858166,559,20.1,2026-08-07T20:45:18.674Z
2023,0000672,실천신학대학원대학교,전문대학,전문대학원,경기,사립,1,44425,0,0,0,0,0,0,0,0,0,0,44425,6,0,2026-08-07T20:45:18.674Z
2023,0000145,아신대학교,대학,대학교,경기,사립,1,1391007884,1127230680,0,0,0,0,0,0,0,13112000,11581635,288470839,54,5.3,2026-08-07T20:45:18.674Z
2023,0000146,아주대학교,대학,대학교,경기,사립,1,48908685746,13309457900,46430672510,919939000,8224123333,7368794575,313419600,127190000,85980000,10492698201,2460074467,112022119532,1263,88.7,2026-08-07T20:45:18.674Z
2023,0000507,안산대학교,전문대학,전문대학,경기,사립,1,20153108166,11415214491,15750000,253193000,0,0,0,22190000,0,20506000,563059417,9612592092,254,37.9,2026-08-07T20:45:18.674Z
2023,0000147,안양대학교,대학,대학교,경기,사립,1,16859611010,9704049420,116793000,185100000,190000000,0,139250000,0,18376000,4238809826,1602972259,13646862675,376,36.3,2026-08-07T20:45:18.674Z
2023,0000662,에스라성경대학원대학교,전문대학,전문대학원,경기,사립,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2026-08-07T20:45:18.674Z
2023,0000510,여주대학교,전문대학,전문대학,경기,사립,1,15369181885,9068726953,110160000,0,0,0,35000000,22190000,15053000,52946500,2205823750,8741628182,235,37.2,2026-08-07T20:45:18.674Z
2023,0002651,연성대학교,전문대학,전문대학,경기,사립,1,26167424502,14181226804,60480000,316415000,0,0,0,22190000,20480000,30833000,789404701,13226000399,351,37.7,2026-08-07T20:45:18.674Z
2023,0002653,오산대학교,전문대학,전문대학,경기,사립,1,23611920608,9828614840,38633000,224143360,0,0,0,22190000,11738000,200103160,844000023,15124113311,260,58.1,2026-08-07T20:45:18.674Z
2023,0000156,용인대학교,대학,대학교,경기,사립,1,14315336822,11368065000,92250000,0,160000000,180000000,215000000,0,32672000,388273000,1423401345,5438868167,461,11.8,2026-08-07T20:45:18.674Z
2023,0000520,용인예술과학대학교,전문대학,전문대학,경기,사립,1,10789563381,6694227060,0,0,0,0,19000000,74190000,2000000,22596910,23967820,4237091051,179,23.7,2026-08-07T20:45:18.674Z
2023,0000568,웅지세무대학교,전문대학,전문대학,경기,사립,1,6677545,0,0,0,0,0,0,0,0,12180000,29918,18887463,32,0.6,2026-08-07T20:45:18.674Z
2023,0000646,웨스트민스터신학대학원대학교,전문대학,전문대학원,경기,사립,1,7310241,0,0,0,0,0,0,0,0,0,142498,7452739,33,0.2,2026-08-07T20:45:18.674Z
2023,0000524,유한대학교,전문대학,전문대학,경기,사립,1,23683554531,11272086122,85563000,357635000,0,0,0,160000000,0,26177250,295539865,13336383524,255,52.3,2026-08-07T20:45:18.674Z
2023,0000527,장안대학교,전문대학,전문대학,경기,사립,1,3708136430,3363381130,0,367928000,0,0,0,0,0,101702000,96685929,911071229,145,6.3,2026-08-07T20:45:18.674Z
2023,0000177,중앙승가대학교,대학,대학교,경기,사립,1,76560000,76560000,0,0,0,0,0,0,0,2640000,0,2640000,6,0.5,2026-08-07T20:45:18.674Z
2023,0000654,중앙신학대학원대학교,전문대학,전문대학원,경기,사립,1,1599027,0,0,0,0,0,0,0,0,0,37171,1636198,18,0.1,2026-08-07T20:45:18.674Z
2023,0000187,차의과학대학교,대학,대학교,경기,사립,1,14021945926,4725165340,8219654000,0,1635866667,3621462000,376300000,67190000,159080000,421577000,18438558,23816348811,289,82.4,2026-08-07T20:45:18.674Z
2023,0000544,청강문화산업대학교,전문대학,전문대학,경기,사립,1,18638029820,9150843560,0,280100000,0,0,27000000,298830000,31000000,20194160,289206164,10433516584,257,40.5,2026-08-07T20:45:18.674Z
2023,0000667,청심신학대학원대학교,전문대학,전문대학원,경기,사립,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2026-08-07T20:45:18.674Z
2023,0000184,칼빈대학교,대학,대학교,경기,사립,1,912577414,862257300,0,0,0,0,0,0,0,7170000,6805225,64295339,134,0.5,2026-08-07T20:45:18.674Z
2023,0000186,평택대학교,대학,대학교,경기,사립,1,7365739713,6298717668,174588000,0,0,0,0,0,0,33781750,954109439,2229501234,260,8.6,2026-08-07T20:45:18.674Z
2023,0000037,한경대학교,대학,대학교,경기,국립,1,111728751424,8999407977,2690500000,170100000,471200000,0,77000000,60000000,1705505060,6976360020,1566898507,116446907034,204,570,2026-08-07T20:45:18.674Z
2023,0000565,한국관광대학교,전문대학,전문대학,경기,사립,1,5787881594,3212104011,0,0,0,0,80000000,0,0,7119360,11810177,2674707120,72,37,2026-08-07T20:45:18.674Z
2023,0000247,한국산업기술대학교,대학,대학교,경기,사립,1,32039886006,11252761270,7996133000,2755613720,10181073666,310000000,90000000,2377267500,16060000,805071500,957155041,46275499163,609,76,2026-08-07T20:45:18.674Z
2023,0000683,한국학대학원,전문대학,일반대학원,경기,특별법법인,1,153140,0,0,0,0,0,0,0,0,0,0,153140,0,0,2026-08-07T20:45:18.674Z
2023,0000194,한국항공대학교,대학,대학교,경기,사립,1,14453221276,5569206833,5094583000,0,2281000000,0,0,130320000,0,1848528026,952584770,19191030239,382,50.2,2026-08-07T20:45:18.674Z
2023,0000201,한세대학교,대학,대학교,경기,사립,1,6085665087,4961528334,61701000,0,0,0,879063800,0,7000000,29138500,44555695,2145595748,230,9.3,2026-08-07T20:45:18.674Z
2023,0000202,한신대학교,대학,대학교,경기,사립,1,16998087386,10317105780,420366000,1532204500,0,0,43352500,487190000,500000,85761000,743027100,9993382706,385,26,2026-08-07T20:45:18.674Z
2023,0000647,합동신학대학원대학교,전문대학,전문대학원,경기,사립,1,1436126,0,0,0,0,0,0,0,0,0,0,1436126,18,0.1,2026-08-07T20:45:18.674Z
2023,0000207,협성대학교,대학,대학교,경기,사립,1,10011648293,9196971187,583458000,418762000,0,0,0,22190000,13568000,235781500,9600411313,11688847919,291,40.2,2026-08-07T20:45:18.674Z
2023,0000579,ICT폴리텍대학,전문대학,기능대학,경기,사립,1,345215606,345050000,0,169384000,0,0,0,0,0,0,0,169549606,0,0,2026-08-07T20:45:18.674Z
2023,0002748,가야대학교,대학,대학교,경남,사립,1,4733214803,4322754640,53250000,668741900,70000000,0,0,0,5000000,28545500,12588427,1248585990,120,10.4,2026-08-07T20:45:18.674Z
2023,0000412,거제대학교,전문대학,전문대학,경남,사립,1,9335574157,2599069480,71640000,378260000,150000000,0,0,0,0,15792000,485575862,7837772539,61,129,2026-08-07T20:45:18.674Z
2023,0000059,경남대학교,대학,대학교,경남,사립,1,37853906766,19343471266,2300346000,649842400,461000000,0,101000000,1241987500,175728000,624408900,2763796562,26828544862,648,41.4,2026-08-07T20:45:18.674Z
2023,0000402,경남도립거창대학,전문대학,전문대학,경남,공립,1,10516491867,1486067790,0,200000000,304000000,0,0,22190000,0,0,12770742125,22327356202,23,960,2026-08-07T20:45:18.674Z
2023,0000403,경남도립남해대학,전문대학,전문대학,경남,공립,1,9214904826,1529627500,0,0,0,0,0,0,9335000,0,10199413292,17894025618,20,897.3,2026-08-07T20:45:18.674Z
2023,0000007,경상대학교,대학,대학교,경남,국립,1,385048829426,30803254173,37710288000,478332000,6294833667,638000000,689431000,7994715500,4826683860,14595440000,27859284204,455332583484,703,648.1,2026-08-07T20:45:18.674Z
2023,0000569,김해대학교,전문대학,전문대학,경남,사립,1,12686846250,4138083666,0,0,0,0,29000000,0,0,19947000,6439552,8604149136,83,103.1,2026-08-07T20:45:18.674Z
2023,0000509,동원과학기술대학교,전문대학,전문대학,경남,사립,1,16390528070,5720150766,31344000,929600000,0,0,248000000,70145000,1500000,47725000,502105864,12500797168,121,102.9,2026-08-07T20:45:18.674Z
2023,0000470,마산대학교,전문대학,전문대학,경남,사립,1,23464777706,14468323630,0,0,0,0,1146000000,125000000,21880000,38139160,565869915,10893343151,296,36.8,2026-08-07T20:45:18.674Z
2023,0000222,부산장신대학교,대학,대학교,경남,사립,1,605458413,453991840,0,0,0,0,0,0,0,4242500,2013042,157722115,19,8.1,2026-08-07T20:45:18.674Z
2023,0002652,연암공과대학교,전문대학,전문대학,경남,사립,1,11916274580,2685386290,0,0,0,0,0,0,0,5470000,2604284,9238962574,65,142.2,2026-08-07T20:45:18.674Z
2023,0000164,인제대학교,대학,대학교,경남,사립,1,39920776717,16623849287,10684292000,810000000,855000001,515500000,147000000,140190000,146189470,830476410,2822866294,40248441605,635,63.4,2026-08-07T20:45:18.674Z
2023,0000260,진주교육대학교,대학,교육대학,경남,국립,1,27270209563,1318423000,43091000,0,0,0,0,60000000,2777000,139551466,13503600,26210709629,50,519.3,2026-08-07T20:45:18.674Z
2023,0000539,진주보건대학교,전문대학,전문대학,경남,사립,1,12804694642,7496507240,0,0,0,0,0,0,14004000,47018000,15601846,5384811248,145,37.1,2026-08-07T20:45:18.674Z
2023,0000249,창신대학교,대학,대학교,경남,사립,1,9339559620,4609852334,357002000,0,0,5000000,0,0,4400000,64601160,213890931,5374601377,131,41.1,2026-08-07T20:45:18.674Z
2023,0000028,창원대학교,대학,대학교,경남,국립,1,120915379112,13311712620,7683462000,0,4704390000,0,50000000,1580140000,77000000,1147348161,3329534807,126175541460,289,436.8,2026-08-07T20:45:18.674Z
2023,0000542,창원문성대학교,전문대학,전문대학,경남,사립,1,3500313183,3093314690,0,320096000,0,0,0,67190000,2500000,26203840,1253453907,2076442240,73,28.3,2026-08-07T20:45:18.674Z
2023,0000570,한국승강기대학교,전문대학,전문대학,경남,사립,1,7429359067,1423087364,0,0,257000000,0,0,121940000,11746000,26140300,5073861500,11496959503,37,312.8,2026-08-07T20:45:18.674Z
2023,0000410,가톨릭상지대학교,전문대학,전문대학,경북,사립,1,12462931743,4619481283,0,174000000,0,0,0,102000000,22108000,33996500,282113591,8457668551,102,83.2,2026-08-07T20:45:18.674Z
2023,0000456,경북과학대학교,전문대학,전문대학,경북,사립,1,5474738412,5214218140,0,0,0,0,0,0,2500000,451678500,121000250,835699022,100,8.4,2026-08-07T20:45:18.674Z
2023,0000405,경북도립대학교,전문대학,전문대학,경북,공립,1,5641782073,1503393223,0,0,0,0,0,67190000,260835600,0,12838344720,17304759170,20,866.8,2026-08-07T20:45:18.674Z
2023,0000438,경북보건대학교,전문대학,전문대학,경북,사립,1,10257549185,3249360300,0,0,0,0,0,0,500000,10755500,706062991,7725507376,70,109.8,2026-08-07T20:45:18.674Z
2023,0002642,경북전문대학교,전문대학,전문대학,경북,사립,1,18473595427,7927766330,0,182520000,0,0,50000000,60000000,6100000,33052000,1706972889,12584473986,142,88.6,2026-08-07T20:45:18.674Z
2023,0000668,경안대학원대학교,전문대학,전문대학원,경북,사립,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2026-08-07T20:45:18.674Z
2023,0000244,경운대학교,대학,대학교,경북,사립,1,21913746464,12077648167,1287282000,200000000,0,0,234000000,0,8250400,75353300,1925559570,13566543567,343,39.6,2026-08-07T20:45:18.674Z
2023,0000064,경일대학교,대학,대학교,경북,사립,1,40327856169,15483685463,1255814000,205000000,89850000,0,550000000,337071000,51334000,305994500,687949251,28327183457,476,59.6,2026-08-07T20:45:18.674Z
2023,0000065,경주대학교,대학,대학교,경북,사립,2,2385515411,369160000,0,168080776,0,0,0,0,122317000,19387500,68484110,2394624797,54,39,2026-08-07T20:45:18.674Z
2023,0000430,구미대학교,전문대학,전문대학,경북,사립,1,30936425300,17695050880,0,459004000,0,0,25000000,0,18800000,81469000,5729654353,19555301773,306,64,2026-08-07T20:45:18.674Z
2023,0000010,금오공과대학교,대학,대학교,경북,국립,1,89833375562,8880806240,10690024000,450000000,1649714000,99765000,0,1976140000,4396200,1127592000,4653414678,101603615200,180,563.3,2026-08-07T20:45:18.674Z
2023,0000241,김천대학교,대학,대학교,경북,사립,1,6968104189,5577490035,101880000,0,0,0,45000000,0,10500000,53309700,766691183,2367995037,167,14.2,2026-08-07T20:45:18.674Z
2023,0000442,대경대학교,전문대학,전문대학,경북,사립,1,22326707766,10976590890,41400000,0,0,0,55000000,0,11500000,40187350,125016260,11623220486,218,53.4,2026-08-07T20:45:18.674Z
2023,0000088,대구가톨릭대학교,대학,대학교,경북,사립,1,46573356557,25042615616,6789002000,375000000,887000000,225000000,57400000,67190000,63500000,3052919700,6808778718,39856531359,845,47.2,2026-08-07T20:45:18.674Z
2023,0000084,대구대학교,대학,대학교,경북,사립,1,69261218965,38418956630,3220630000,1500126000,662045000,425000000,233480000,8159105500,1166339000,1699102400,2443092968,50351183203,1154,43.6,2026-08-07T20:45:18.674Z
2023,0000320,대구사이버대학교,대학,사이버대학(대학),경북,사립,1,5311604976,5234249250,0,0,0,0,0,0,0,86595250,6589961,170540937,110,1.6,2026-08-07T20:45:18.674Z
2023,0000087,대구예술대학교,대학,대학교,경북,사립,1,1222002624,1107090666,0,0,0,0,41019000,0,17314000,17485830,10378500,201109288,33,6.1,2026-08-07T20:45:18.674Z
2023,0000061,대구한의대학교,대학,대학교,경북,사립,1,34933953800,16786622150,3226607000,640000000,0,434600000,275942500,522190000,210318950,801662180,4406695117,28665347397,483,59.4,2026-08-07T20:45:18.674Z
2023,0000093,대신대학교,대학,대학교,경북,사립,1,1841556106,1669308100,0,0,0,0,0,0,0,30023000,96212241,298483247,35,8.5,2026-08-07T20:45:18.674Z
2023,0000106,동양대학교,대학,대학교,경북,사립,1,15685082284,9304135161,161429000,0,208283000,0,196000000,22190000,4691000,334381830,1130187197,8438109150,276,30.6,2026-08-07T20:45:18.674Z
2023,0000475,문경대학교,전문대학,전문대학,경북,사립,1,9891603233,2228028234,0,0,0,0,0,0,0,13055580,1813343000,9489973579,44,215,2026-08-07T20:45:18.674Z
2023,0000550,선린대학교,전문대학,전문대학,경북,사립,1,11967707622,5141572303,30240000,0,0,0,0,0,5000000,20258500,390034935,7271668754,109,66.6,2026-08-07T20:45:18.674Z
2023,0002647,성덕대학교,전문대학,전문대학,경북,사립,1,11559651549,5232405000,30240000,0,0,0,0,0,121499000,75340500,253117000,6807443049,75,90.6,2026-08-07T20:45:18.674Z
2023,0002650,안동과학대학교,전문대학,전문대학,경북,사립,1,14149782305,5503654162,30240000,170100000,0,0,59000000,0,1000000,22911000,636397427,9565776570,121,78.9,2026-08-07T20:45:18.674Z
2023,0000021,안동대학교,대학,대학교,경북,국립,1,97963566329,9078949360,5469984000,1200000000,779000000,0,64000000,50590000,875768700,2676300000,7091281544,107091541213,167,640.7,2026-08-07T20:45:18.674Z
2023,0000151,영남대학교,대학,대학교,경북,사립,1,88289695716,43049601814,19051226000,642400000,3952550333,348000000,469625300,295000000,1255261500,3484922843,6713717542,81452797420,1699,47.9,2026-08-07T20:45:18.674Z
2023,0000153,영남신학대학교,대학,대학교,경북,사립,1,1365977129,1192333600,0,0,53333333,0,0,0,0,4712000,109923,231798785,36,6.4,2026-08-07T20:45:18.674Z
2023,0000418,영남외국어대학,전문대학,전문대학,경북,사립,1,946678143,885439500,0,0,0,0,0,0,0,15690000,2000000,78928643,23,3.5,2026-08-07T20:45:18.674Z
2023,0000160,위덕대학교,대학,대학교,경북,사립,1,9826552698,5742187837,30650000,185100000,0,0,80000000,22190000,7800000,47729000,2711791200,7169625061,162,44.2,2026-08-07T20:45:18.674Z
2023,0000188,포항공과대학교,대학,대학교,경북,사립,1,53800016612,1815601800,112171446664,0,15734951666,1167554346,400000000,952190000,321059000,5146803070,4136920659,192015340217,268,715.9,2026-08-07T20:45:18.674Z
2023,0002658,포항대학교,전문대학,전문대학,경북,사립,1,8404340407,4451501166,0,0,2917000000,0,0,22190000,0,20634500,1320525629,8233189370,89,92,2026-08-07T20:45:18.674Z
2023,0000576,한국복지사이버대학,전문대학,사이버대학(전문대학),경북,사립,1,3343015501,3301636000,0,0,0,0,0,0,0,44604000,287370,86270871,60,1.5,2026-08-07T20:45:18.674Z
2023,0003104,한국폴리텍 특성화대학,전문대학,기능대학,경북,사립,1,1359137780,1313353335,0,42696837582,83800000,0,0,0,1082000,0,371967916,43199471943,0,0,2026-08-07T20:45:18.674Z
2023,0000624,한국폴리텍 VI 대학,전문대학,기능대학,경북,사립,1,1481453340,1469015002,89700000,41657495086,0,0,0,63000000,0,1824000,556600000,42381057424,0,0,2026-08-07T20:45:18.674Z
2023,0000196,한동대학교,대학,대학교,경북,사립,1,29852421665,9123571484,1874105000,200000000,1048066000,306660000,450980000,200000000,48694000,587992695,1410319579,26855667455,314,85.4,2026-08-07T20:45:18.674Z
2023,0000415,호산대학교,전문대학,전문대학,경북,사립,1,11326482319,4782425950,0,200000000,0,0,0,0,0,47526460,85397000,6876979829,114,60.1,2026-08-07T20:45:18.674Z
2023,0000073,광신대학교,대학,대학교,광주,사립,1,1627117826,1520865000,0,0,0,0,0,0,3866000,67554000,40902560,218575386,54,4.1,2026-08-07T20:45:18.674Z
2023,0000381,광주과학기술원,대학,대학교,광주,특별법법인,1,3432105510,309000000,158584854736,0,3682758250,809755915,3377000000,40000000,26000000,3714000000,421708000,173779182411,0,0,2026-08-07T20:45:18.674Z
2023,0000252,광주교육대학교,대학,교육대학,광주,국립,1,31809778066,1457722500,54552000,0,0,0,0,0,0,0,759416590,31166024156,62,498.8,2026-08-07T20:45:18.674Z
2023,0000231,광주대학교,대학,대학교,광주,사립,1,31098478457,15268241997,624963000,222910000,150000000,5000000,148160000,182190000,53534000,207448000,2124920668,19549362128,375,52.1,2026-08-07T20:45:18.674Z
2023,0000429,광주보건대학교,전문대학,전문대학,광주,사립,1,19992590770,9259500144,0,0,163570000,0,0,0,5094000,19609330,594222853,11515586809,178,64.8,2026-08-07T20:45:18.674Z
2023,0000076,광주여자대학교,대학,대학교,광주,사립,1,18008720490,9201761994,162242000,200000000,0,0,50000000,0,41493000,37994500,231410572,9530098568,227,41.9,2026-08-07T20:45:18.674Z
2023,0002972,기독간호대학교,전문대학,전문대학,광주,사립,1,5491270039,1430107000,0,0,0,0,0,0,0,5408750,0,4066571789,31,130.4,2026-08-07T20:45:18.674Z
2023,0000216,남부대학교,대학,대학교,광주,사립,1,12626603872,6679300286,228116000,0,564000000,0,43000000,508416000,20740000,181239300,1303563499,8796378385,190,46.3,2026-08-07T20:45:18.674Z
2023,0000460,동강대학교,전문대학,전문대학,광주,사립,1,8950111212,6288545160,30240000,286015000,0,0,44000000,206940000,10402000,49419000,923756449,4212338501,123,34.1,2026-08-07T20:45:18.674Z
2023,0002646,서영대학교,전문대학,전문대학,광주,사립,1,23747105786,14781447023,41400000,107969000,0,0,0,0,0,85207540,1538331105,10738566408,264,40.7,2026-08-07T20:45:18.674Z
2023,0000243,송원대학교,대학,대학교,광주,사립,1,12392100298,6148294960,112990000,0,0,0,66000000,0,23000000,94475000,4452738267,10993008605,178,61.8,2026-08-07T20:45:18.674Z
2023,0000023,전남대학교,대학,대학교,광주,국립,1,413315813797,29158314780,65914489000,1739995600,8216380667,1687032955,1199443000,1212685000,6992184080,20368705000,32591869751,524080284070,905,579.1,2026-08-07T20:45:18.674Z
2023,0002974,조선간호대학교,전문대학,전문대학,광주,사립,1,6036879633,1391264250,67500000,0,0,0,0,0,20000000,9252300,22712000,4765079683,39,121.8,2026-08-07T20:45:18.674Z
2023,0000172,조선대학교,대학,대학교,광주,사립,1,79823706849,40714907912,21128843000,814464990,5156260000,1399750000,365000000,1742311000,151398000,4294269630,4869959445,79031055002,1378,57.3,2026-08-07T20:45:18.674Z
2023,0000534,조선이공대학교,전문대학,전문대학,광주,사립,1,23928539084,7165811500,63400000,0,292000000,0,80000000,220060000,0,42375000,302500000,17763062584,152,117,2026-08-07T20:45:18.674Z
2023,0000616,한국폴리텍 V 대학,전문대학,기능대학,광주,사립,1,1796974013,1789059922,0,49720545975,0,0,0,60000000,0,1216000,136650000,49926326066,0,0,2026-08-07T20:45:18.674Z
2023,0000208,호남대학교,대학,대학교,광주,사립,1,32835914240,15572765600,218239000,450000000,96000000,100000000,466600000,22190000,22000000,78618500,3674624798,22391420938,487,46,2026-08-07T20:45:18.674Z
2023,0000209,호남신학대학교,대학,대학교,광주,사립,1,1706982722,1429193065,0,0,0,0,0,0,12810600,27848900,20111032,338560189,43,7.9,2026-08-07T20:45:18.674Z
2023,0000005,경북대학교,대학,대학교,대구,국립,1,428131069405,30778718420,85189279000,1280085200,14346496667,2144939279,452250000,1526950000,8187778470,21250468678,26683963143,558414561422,1096,509.4,2026-08-07T20:45:18.674Z
2023,0000068,계명대학교,대학,대학교,대구,사립,1,82395828944,47251315634,9941296000,450000000,1841866667,1045095000,932841000,407190000,189928000,1792537577,3300984744,55046252298,1590,34.6,2026-08-07T20:45:18.674Z
2023,0000425,계명문화대학교,전문대학,전문대학,대구,사립,1,28597956444,13823820936,28728000,391994000,34000000,0,40000000,250990000,9596440,766523000,317736124,16613703072,252,66,2026-08-07T20:45:18.674Z
2023,0000382,대구경북과학기술원,대학,대학교,대구,특별법법인,1,3352723717,1750000,123401871000,0,1209740001,580321670,0,167600000,76890120,571000000,2244800000,131603196508,0,0,2026-08-07T20:45:18.674Z
2023,0000443,대구공업대학교,전문대학,전문대학,대구,사립,1,4411770637,3890552990,90000000,0,0,0,0,22190000,0,63927000,2000000,699334647,68,10.2,2026-08-07T20:45:18.674Z
2023,0000446,대구과학대학교,전문대학,전문대학,대구,사립,1,29777792616,13266412721,76856000,0,0,0,27000000,0,17600000,248700850,1483557000,18365093745,242,76,2026-08-07T20:45:18.674Z
2023,0000253,대구교육대학교,대학,교육대학,대구,국립,1,37927549577,1681936660,48918000,0,0,0,0,0,0,0,524851000,36819381917,88,416.4,2026-08-07T20:45:18.674Z
2023,0000444,대구보건대학교,전문대학,전문대학,대구,사립,1,36995082727,18271442367,0,229200000,290000000,0,23000000,713257000,18959000,74618750,847894572,20920569682,400,52.3,2026-08-07T20:45:18.674Z
2023,0002649,수성대학교,전문대학,전문대학,대구,사립,1,12141971454,10152214040,0,262630000,0,0,0,22190000,26585000,92474000,855731000,3249367414,186,17.5,2026-08-07T20:45:18.674Z
2023,0000513,영남이공대학교,전문대학,전문대학,대구,사립,1,31133268550,15419580903,80708000,520500000,380000000,0,0,696292000,3000000,48586750,698136900,18140911297,335,54.1,2026-08-07T20:45:18.674Z
2023,0000575,영진사이버대학,전문대학,사이버대학(전문대학),대구,사립,1,6610810893,6458996400,0,0,0,0,0,0,0,83289000,8114482,243217975,94,2.6,2026-08-07T20:45:18.674Z
2023,0000517,영진전문대학교,전문대학,전문대학,대구,사립,1,39225486957,18434725090,0,1406259000,0,0,80000000,320000000,6000000,119839500,943905275,23666765642,399,59.3,2026-08-07T20:45:18.674Z
2023,0000643,건신대학원대학교,전문대학,전문대학원,대전,사립,1,325789,0,0,0,0,0,0,0,0,0,9622,335411,11,0,2026-08-07T20:45:18.674Z
2023,0000335,건양사이버대학교,대학,사이버대학(대학),대전,사립,1,7228745667,6475944520,0,0,0,0,0,160000000,0,86905500,72254818,1071961465,97,11,2026-08-07T20:45:18.674Z
2023,0000664,과학기술연합대학원대학교,전문대학,전문대학원,대전,기타,1,27201429,0,18998400000,0,0,0,0,0,0,0,0,19025601429,0,0,2026-08-07T20:45:18.674Z
2023,0000546,대덕대학교,전문대학,전문대학,대전,사립,1,5331335410,4558354930,0,266369000,0,0,32000000,259020000,4500000,21188500,103028953,1459086933,91,16,2026-08-07T20:45:18.674Z
2023,0000453,대전과학기술대학교,전문대학,전문대학,대전,사립,1,19010238940,9189782106,0,0,0,0,40000000,84705000,25598000,32592500,331363525,10334715859,226,45.8,2026-08-07T20:45:18.674Z
2023,0000095,대전대학교,대학,대학교,대전,사립,1,38142274048,17998742880,1902527000,260000000,526000000,1507500000,72000000,464325000,65516000,943317153,10021012289,35905728610,617,58.2,2026-08-07T20:45:18.674Z
2023,0000451,대전보건대학교,전문대학,전문대학,대전,사립,1,22438107484,11263646124,30240000,299335000,0,0,0,22190000,13327000,35565450,1228520431,12803639241,247,51.7,2026-08-07T20:45:18.674Z
2023,0000238,대전신학대학교,대학,대학교,대전,사립,1,234280872,122481000,0,0,0,0,0,0,9500000,1486500,0,122786372,8,15.7,2026-08-07T20:45:18.674Z
2023,0000112,목원대학교,대학,대학교,대전,사립,1,29176138143,16098968070,969489000,600000000,484000000,0,173000000,22190000,20000000,290729000,884749357,16521327430,520,31.8,2026-08-07T20:45:18.674Z
2023,0000113,배재대학교,대학,대학교,대전,사립,1,29471071838,16616464970,4711040000,970800000,40000000,0,277515600,22190000,52214000,373486000,10364252664,29666105132,535,55.5,2026-08-07T20:45:18.674Z
2023,0000240,우송대학교,대학,대학교,대전,사립,1,38516032362,19868719214,2074677000,0,222000000,0,0,0,137630150,2637247190,886180655,24605048143,772,31.9,2026-08-07T20:45:18.674Z
2023,0000452,우송정보대학,전문대학,전문대학,대전,사립,1,17437599239,8698404064,0,653107000,0,0,0,91100000,2000000,24249400,231114925,9740766500,185,52.5,2026-08-07T20:45:18.674Z
2023,0000161,을지대학교,대학,대학교,대전,사립,1,14332337120,8546689217,2380926000,0,649933333,1123000000,594009000,60000000,25500000,2945063200,655104653,14219184089,397,35.8,2026-08-07T20:45:18.674Z
2023,0000029,충남대학교,대학,대학교,대전,국립,1,322102819994,22504310170,58049653000,0,9123652000,3338132399,1258858004,696264000,7941384000,17560111234,10563252696,408129817157,815,500.6,2026-08-07T20:45:18.674Z
2023,0000182,침례신학대학교,대학,대학교,대전,사립,1,4931401752,2518846567,0,0,0,0,0,0,7093200,21253400,8845477,2449747262,87,28.1,2026-08-07T20:45:18.674Z
2023,0000374,한국과학기술원,대학,대학교,대전,특별법법인,1,19896887424,2444682000,430109285592,0,20358842583,4934988747,1745000000,6725990000,0,11845926550,3877007477,497049246373,0,0,2026-08-07T20:45:18.674Z
2023,0000603,한국폴리텍 IV 대학,전문대학,기능대학,대전,사립,1,2318047720,2284632002,38812000,60717076615,0,0,0,0,4164000,1216000,1125970000,61920654333,0,0,2026-08-07T20:45:18.674Z
2023,0000195,한남대학교,대학,대학교,대전,사립,1,46580353490,22967126236,4593187000,1370994000,654600000,0,154200000,6993190000,93272000,731168980,2403481738,40607320972,821,49.5,2026-08-07T20:45:18.674Z
2023,0000039,한밭대학교,대학,대학교,대전,국립,1,110316935225,13445388330,11755005000,1020300000,2520463000,70000000,0,1229718000,6658800,523272400,2431910498,116428874593,322,361.8,2026-08-07T20:45:18.674Z
2023,0002640,경남정보대학교,전문대학,전문대학,부산,사립,1,35695235351,17190675202,0,277794000,150000000,0,35000000,590000000,24502000,60361690,668348415,20310566254,319,63.6,2026-08-07T20:45:18.674Z
2023,0000062,경성대학교,대학,대학교,부산,사립,1,46299445538,25496706848,1183191000,1284769047,0,0,211000000,22190000,7000000,2055515000,467728175,26034131912,804,32.4,2026-08-07T20:45:18.674Z
2023,0000071,고신대학교,대학,대학교,부산,사립,1,15600157098,7571171002,2098384000,200000000,0,74000000,1094182000,0,1500000,559491000,1231658497,13288201593,249,53.3,2026-08-07T20:45:18.674Z
2023,0000447,대동대학교,전문대학,전문대학,부산,사립,1,7492084332,3616165517,0,0,0,0,35000000,0,2500000,22864000,130865334,4067148149,84,48.5,2026-08-07T20:45:18.674Z
