year,cohort,school_rep_code,school_rep_name,region,estb,school_division,central_ministries,national_scholarship,central_subtotal,local_government,total_support,tuition_revenue,benefit_rate,campus_count,has_alimi,updated_at
2023,university,0000048,계명대학교,대구,사립,대학,98996583188,47251315634,51745267554,3300984744,55046252298,158962355.4,34.6,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000067,대전대학교,대전,사립,대학,43883459201,17998742880,25884716321,10021012289,35905728610,61681834.35,58.2,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000182,대전신학대학교,대전,사립,대학,245267372,122481000,122786372,0,122786372,783874.67,15.7,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000080,목원대학교,대전,사립,대학,31735546143,16098968070,15636578073,884749357,16521327430,51973769.75,31.8,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000081,배재대학교,대전,사립,대학,35918317438,16616464970,19301852468,10364252664,29666105132,53496788.13,55.5,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000184,우송대학교,대전,사립,대학,43587586702,19868719214,23718867488,886180655,24605048143,77163331.23,31.9,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000120,을지대학교,대전,사립,대학,22110768653,8546689217,13564079436,655104653,14219184089,39673746.26,35.8,3,Y,2026-08-15T07:08:44.243Z
2023,university,0000551,한국침례신학대학교,대전,사립,대학,4959748352,2518846567,2440901785,8845477,2449747262,8722069.77,28.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000145,한남대학교,대전,사립,대학,61170965470,22967126236,38203839234,2403481738,40607320972,82066090.58,49.5,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000043,경성대학교,부산,사립,대학,51063110585,25496706848,25566403737,467728175,26034131912,80362779.87,32.4,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000050,고신대학교,부산,사립,대학,19627714098,7571171002,12056543096,1231658497,13288201593,24914152.24,53.3,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000180,동명대학교,부산,사립,대학,39523804069,18668381630,20855422439,1536250800,22391673239,47258991.39,47.4,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000073,동서대학교,부산,사립,대학,51531438795,23172841964,28358596831,1927092613,30285689444,59479492.22,50.9,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000075,동아대학교,부산,사립,대학,98534162943,37350185271,61183977672,1998657519,63182635191,139493098.4,45.3,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000077,동의대학교,부산,사립,대학,67920638926,33233382345,34687256581,2142698608,36829955189,95156994.47,38.7,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000082,부산가톨릭대학교,부산,사립,대학,21201772088,8037919141,13163852947,235703795,13399556742,24012433.77,55.8,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000083,부산외국어대학교,부산,사립,대학,24812061525,12975005554,11837055971,881081312,12718137283,42208168.43,30.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000106,신라대학교,부산,사립,대학,31553311813,15277185100,16276126713,3238057500,19514184213,46153414.97,42.3,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000035,감리교신학대학교,서울,사립,대학,2324950794,1689043210,635907584,13183949,649091533,7236508.369,9,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000565,강서대학교,서울,사립,대학,3762131489,2674533917,1087597572,403360046,1490957618,10629653.11,14,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000037,건국대학교,서울,사립,대학,144042997139,35387056969,108655940170,4485376200,113141316370,230009484.1,49.2,2,Y,2026-08-15T07:08:44.243Z
2023,university,0000047,경희대학교,서울,사립,대학,167441171414,34570148240,132871023174,4287366882,137158390056,304022097.4,45.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000049,고려대학교,서울,사립,대학,408083098364,30400048335,377683050029,15637688343,393320738372,370357889.5,106.2,2,Y,2026-08-15T07:08:44.243Z
2023,university,0000053,광운대학교,서울,사립,대학,49297968052,12174928934,37123039118,2611762919,39734802037,77906965.85,51,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000056,국민대학교,서울,사립,대학,100311879360,23655397210,76656482150,3210614949,79867097099,156170435.7,51.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000070,덕성여자대학교,서울,사립,대학,23270424510,8460441500,14809983010,1329538138,16139521148,40439891.68,39.9,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000071,동국대학교,서울,사립,대학,129866846444,33252891353,96613955091,7411594178,104025549269,211828189.3,49.1,2,Y,2026-08-15T07:08:44.243Z
2023,university,0000072,동덕여자대학교,서울,사립,대학,22657456371,11931278407,10726177964,1191616007,11917793971,51619150.16,23.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000084,삼육대학교,서울,사립,대학,25748919763,10709042530,15039877233,1382499502,16422376735,48986029.07,33.5,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000085,상명대학교,서울,사립,대학,44804233374,23001181906,21803051468,6541376817,28344428285,102362273.4,27.7,2,Y,2026-08-15T07:08:44.243Z
2023,university,0000087,서강대학교,서울,사립,대학,86902542324,8566254668,78336287656,769446090,79105733746,114268672.7,69.2,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000088,서경대학교,서울,사립,대학,26605851038,11241790234,15364060804,1653730513,17017791317,52451574.59,32.4,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000069,서울기독대학교,서울,사립,대학,637304367,563992000,73312367,2000000,75312367,3226845.333,2.3,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000091,서울여자대학교,서울,사립,대학,25995013034,12657395598,13337617436,3460207301,16797824737,51820066.1,32.4,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000539,서울한영대학교,서울,사립,대학,2058874918,1407780430,651094488,5183620,656278108,6120885.622,10.7,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000096,성공회대학교,서울,사립,대학,6192637429,4352316536,1840320893,228525160,2068846053,16270096.76,12.7,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000097,성균관대학교,서울,사립,대학,356493309183,21702634717,334790674466,3773910772,338564585238,292651796.9,115.7,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000098,성신여자대학교,서울,사립,대학,32615535654,15558401000,17057134654,1246205705,18303340359,80046860.51,22.9,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000100,세종대학교,서울,사립,대학,94450805583,17770820300,76679985283,354006505,77033991788,137405100.4,56.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000103,숙명여자대학교,서울,사립,대학,59124797982,14925882600,44198915382,4388381473,48587296855,105055898.4,46.2,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000105,숭실대학교,서울,사립,대학,76146163263,19265851500,56880311763,2284968882,59165280645,141435307.5,41.8,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000110,연세대학교,서울,사립,대학,458292625896,32321175959,425971449937,5564638337,431536088274,419752485.4,102.8,2,Y,2026-08-15T07:08:44.243Z
2023,university,0000121,이화여자대학교,서울,사립,대학,128361603388,18664963310,109696640078,4081446492,113778086570,207938667.4,54.7,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000125,장로회신학대학교,서울,사립,대학,2170277801,1851452110,318825691,4609511,323435202,15841301.43,2,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000129,중앙대학교,서울,사립,대학,181261021592,33053068610,148207952982,2542551246,150750504228,268725756.9,56.1,2,Y,2026-08-15T07:08:44.243Z
2023,university,0000133,총신대학교,서울,사립,대학,4980228475,3720828140,1259400335,78114995,1337515330,22251853.16,6,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000134,추계예술대학교,서울,사립,대학,5181702984,2224947110,2956755874,33528499,2990284373,11969413.18,25,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000142,한국성서대학교,서울,사립,대학,5518097337,2559490000,2958607337,257080000,3215687337,7786420,41.3,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000143,한국외국어대학교,서울,사립,대학,51049238183,22051487417,28997750766,1477649912,30475400678,142384265.5,21.4,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000150,한성대학교,서울,사립,대학,25378902560,12333095462,13045807098,509826617,13555633715,58621527.94,23.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000153,한양대학교,서울,사립,대학,331336050353,37888045460,293448004893,7368993345,300816998238,370553738.9,81.2,2,Y,2026-08-15T07:08:44.243Z
2023,university,0000160,홍익대학교,서울,사립,대학,67717541510,26672551726,41044989784,1308305654,42353295438,197491221.4,21.4,2,Y,2026-08-15T07:08:44.243Z
2023,university,0000066,대전가톨릭대학교,세종,사립,대학,63370000,63370000,0,500000,500000,335560,0.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000117,울산대학교,울산,사립,대학,97028879925,19112890006,77915989919,12284562036,90200551955,95827810.36,94.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000123,인천가톨릭대학교,인천,사립,대학,4042409359,1241265530,2801143829,1610705,2802754534,6062726.796,46.2,2,Y,2026-08-15T07:08:44.243Z
2023,university,0000124,인하대학교,인천,사립,대학,154526692405,27583829950,126942862455,6030989472,132973851927,170922488.3,77.8,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000054,광주가톨릭대학교,전남,사립,대학,0,0,0,0,0,0,,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000074,동신대학교,전남,사립,대학,38332750440,15044188980,23288561460,8061464941,31350026401,42018400.88,74.6,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000166,목포가톨릭대학교,전남,사립,대학,4962811838,1578009150,3384802688,188010026,3572812714,3281371.33,108.9,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000064,세한대학교,전남,사립,대학,11098571565,9133879385,1964692180,497537641,2462229821,23651942.84,10.4,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000114,영산선학대학교,전남,사립,대학,0,0,0,0,0,67000,0,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000190,초당대학교,전남,사립,대학,15432326669,6795606074,8636720595,541276113,9177996708,18221748.3,50.4,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000173,예수대학교,전북,사립,대학,4362969867,1299603000,3063366867,267607976,3330974843,3414171.66,97.6,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000164,예원예술대학교,전북,사립,대학,1936729640,1870533830,66195810,88759307,154955117,11165390.38,1.4,2,Y,2026-08-15T07:08:44.243Z
2023,university,0000116,우석대학교,전북,사립,대학,37342812744,13664282175,23678530569,1884789991,25563320560,49069944.16,52.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000118,원광대학교,전북,사립,대학,75498401613,28730441251,46767960362,8194360075,54962320437,104370997.2,52.7,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000126,전주대학교,전북,사립,대학,65666112357,25698561664,39967550693,4993502586,44961053279,71511525.65,62.9,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000155,한일장신대학교,전북,사립,대학,3314033955,2581673334,732360621,6927228,739287849,5998204.834,12.3,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000223,호원대학교,전북,사립,대학,22722820212,13367734220,9355085992,2243951755,11599037747,34247190.18,33.9,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000192,제주국제대학교,제주,사립,대학,365317361,231244000,134073361,41709099,175782460,3112664,5.6,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000038,건양대학교,충남,사립,대학,36229092034,14331728619,21897363415,1748904580,23646267995,48164101.24,49.1,2,Y,2026-08-15T07:08:44.243Z
2023,university,0000169,금강대학교,충남,사립,대학,520509203,271154332,249354871,6000000,255354871,1101988.334,23.2,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000059,나사렛대학교,충남,사립,대학,23920902376,11236047280,12684855096,2864517242,15549372338,34449980.48,45.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000189,남서울대학교,충남,사립,대학,34380592028,19586202877,14794389151,1020930907,15815320058,73303654.29,21.6,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000131,백석대학교,충남,사립,대학,43576232558,27206235020,16369997538,6535199397,22905196935,108822942,21,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000094,선문대학교,충남,사립,대학,52724397949,19424836259,33299561690,1181695635,34481257325,66927928.74,51.5,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000104,순천향대학교,충남,사립,대학,89601829392,20162106590,69439722802,7871836625,77311559427,94255081.44,82,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000128,중부대학교,충남,사립,대학,26724840291,16416905430,10307934861,1775474015,12083408876,60115053.39,20.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000225,청운대학교,충남,사립,대학,26342068096,13425112220,12916955876,1803782285,14720738161,39668810.38,37.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000141,한국기술교육대학교,충남,사립,대학,166479850225,5921717037,160558133188,1186085371,161744218559,19879628.83,813.6,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000149,한서대학교,충남,사립,대학,31184907651,13365818260,17819089391,686494782,18505584173,51771464.72,35.7,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000159,호서대학교,충남,사립,대학,71901078724,24982023366,46919055358,1160587192,48079642550,103189941,46.6,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000557,가톨릭꽃동네대학교,충북,사립,대학,4295157060,992830500,3302326560,17853760,3320180320,3318157.668,100.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000058,극동대학교,충북,사립,대학,7843846254,6201362041,1642484213,130098241,1772582454,22301410.19,7.9,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000093,서원대학교,충북,사립,대학,31288123046,16117746958,15170376088,1396472365,16566848453,43499906.48,38.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000099,세명대학교,충북,사립,대학,25619274089,15922193120,9697080969,4318555060,14015636029,45067151.51,31.1,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000113,유원대학교,충북,사립,대학,9689249162,8660305272,1028943890,226716911,1255660801,22065422.41,5.7,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000183,중원대학교,충북,사립,대학,14721351234,6594123173,8127228061,609128611,8736356672,23242096.72,37.6,1,Y,2026-08-15T07:08:44.243Z
2023,university,0000132,청주대학교,충북,사립,대학,42785315302,21326042229,21459273073,2326485563,23785758636,88862264.65,26.8,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000347,강릉영동대학교,강원,사립,전문대학,9210387064,5922195834,3288191230,1098169974,4386361204,13847792.71,31.7,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000378,강원관광대학교,강원,사립,전문대학,559968245,548505500,11462745,814344168,825806913,0,,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000348,세경대학교,강원,사립,전문대학,8646926150,2320870090,6326056060,440070000,6766126060,4001107.58,169.1,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000393,송곡대학교,강원,사립,전문대학,5914545955,1477281867,4437264088,248150000,4685414088,4306988.104,108.8,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000390,송호대학교,강원,사립,전문대학,2471333839,2205609510,265724329,617719248,883443577,4549566.115,19.4,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000542,한국골프대학교,강원,사립,전문대학,1481335529,1323883833,157451696,262667000,420118696,3251815,12.9,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000383,한림성심대학교,강원,사립,전문대학,18235611445,6551514680,11684096765,696374815,12380471580,14475915.6,85.5,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000387,경기과학기술대학교,경기,사립,전문대학,28298051238,9475897914,18822153324,224517999,19046671323,26446618.62,72,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000255,경민대학교,경기,사립,전문대학,25253282863,11292112250,13961170613,207546680,14168717293,24658948.32,57.5,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000259,경복대학교,경기,사립,전문대학,29153340189,16985288826,12168051363,815480432,12983531795,38343805.02,33.9,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000264,계원예술대학교,경기,사립,전문대학,14785758375,6484747151,8301011224,59596273,8360607497,20462488.81,40.9,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000379,국제대학교,경기,사립,전문대학,9326882234,6838455557,2488426677,1658398778,4146825455,15695934.11,26.4,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000277,김포대학교,경기,사립,전문대학,2442385075,2312067050,130318025,1371008259,1501326284,9772804.29,15.4,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000278,농협대학교,경기,사립,전문대학,4267519117,385111820,3882407297,66049200,3948456497,1816450.66,217.4,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000285,대림대학교,경기,사립,전문대학,31928030657,16330685880,15597344777,5264882365,20862227142,44615760.97,46.8,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000294,동남보건대학교,경기,사립,전문대학,17931474711,9954959000,7976515711,3162022714,11138538425,29681542.07,37.5,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000287,동서울대학교,경기,사립,전문대학,29484252982,13880181345,15604071637,102767953,15706839590,36873809.14,42.6,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000298,동아방송예술대학교,경기,사립,전문대학,15646879923,8001799430,7645080493,47532817,7692613310,22053852.32,34.9,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000302,동원대학교,경기,사립,전문대학,12136337106,6711581993,5424755113,1045671083,6470426196,15627549.99,41.4,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000305,두원공과대학교,경기,사립,전문대학,8169471492,4890167530,3279303962,24728771,3304032733,14108210.39,23.4,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000316,부천대학교,경기,사립,전문대학,34076829839,20104771108,13972058731,5663201121,19635259852,44216270.12,44.4,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000323,서울예술대학교,경기,사립,전문대학,14557990811,6982055067,7575935744,35858901,7611794645,25528610.99,29.8,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000392,서정대학교,경기,사립,전문대학,31260532796,16213999235,15046533561,2425020000,17471553561,44961683.51,38.9,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000330,수원과학대학교,경기,사립,전문대학,6778142309,6515387518,262754791,49641731,312396522,17860575.71,1.7,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000329,수원여자대학교,경기,사립,전문대학,14400444772,8546762701,5853682071,65157737,5918839808,24304677.56,24.4,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000334,신구대학교,경기,사립,전문대학,23499527523,15171946170,8327581353,1713543446,10041124799,39404084.13,25.5,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000339,신안산대학교,경기,사립,전문대학,6507453450,5961147080,546306370,2091483,548397853,13760718.89,4,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000340,안산대학교,경기,사립,전문대학,20464747166,11415214491,9049532675,563059417,9612592092,25387297.09,37.9,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000343,여주대학교,경기,사립,전문대학,15604531385,9068726953,6535804432,2205823750,8741628182,23481194.33,37.2,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000341,연성대학교,경기,사립,전문대학,26617822502,14181226804,12436595698,789404701,13226000399,35126998.5,37.7,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000350,오산대학교,경기,사립,전문대학,24108728128,9828614840,14280113288,844000023,15124113311,26027441.36,58.1,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000559,용인예술과학대학교,경기,사립,전문대학,10907350291,6694227060,4213123231,23967820,4237091051,17889682.15,23.7,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000394,웅지세무대학교,경기,사립,전문대학,18857545,0,18857545,29918,18887463,3195804.81,0.6,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000355,유한대학교,경기,사립,전문대학,24312929781,11272086122,13040843659,295539865,13336383524,25488868.16,52.3,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000358,장안대학교,경기,사립,전문대학,4177766430,3363381130,814385300,96685929,911071229,14526505.01,6.3,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000374,청강문화산업대학교,경기,사립,전문대학,19295153980,9150843560,10144310420,289206164,10433516584,25735185.61,40.5,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000391,한국관광대학교,경기,사립,전문대학,5875000954,3212104011,2662896943,11810177,2674707120,7228301.475,37,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000251,거제대학교,경남,사립,전문대학,9951266157,2599069480,7352196677,485575862,7837772539,6073951.01,129,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000395,김해대학교,경남,사립,전문대학,12735793250,4138083666,8597709584,6439552,8604149136,8346900.835,103.1,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000342,동원과학기술대학교,경남,사립,전문대학,17718842070,5720150766,11998691304,502105864,12500797168,12144564.3,102.9,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000306,마산대학교,경남,사립,전문대학,24795796866,14468323630,10327473236,565869915,10893343151,29619104.83,36.8,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000530,연암공과대학교,경남,사립,전문대학,11921744580,2685386290,9236358290,2604284,9238962574,6495463.759,142.2,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000369,진주보건대학교,경남,사립,전문대학,12865716642,7496507240,5369209402,15601846,5384811248,14509826.41,37.1,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000528,창원문성대학교,경남,사립,전문대학,3916303023,3093314690,822988333,1253453907,2076442240,7342669.76,28.3,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000396,한국승강기대학교,경남,사립,전문대학,7846185367,1423087364,6423098003,5073861500,11496959503,3675162.614,312.8,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000249,가톨릭상지대학교,경북,사립,전문대학,12795036243,4619481283,8175554960,282113591,8457668551,10169314.43,83.2,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000293,경북과학대학교,경북,사립,전문대학,5928916912,5214218140,714698772,121000250,835699022,10001238.54,8.4,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000523,경북보건대학교,경북,사립,전문대학,10268804685,3249360300,7019444385,706062991,7725507376,7039225.91,109.7,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000258,경북전문대학교,경북,사립,전문대학,18805267427,7927766330,10877501097,1706972889,12584473986,14203910.19,88.6,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000268,구미대학교,경북,사립,전문대학,31520698300,17695050880,13825647420,5729654353,19555301773,30561459.83,64,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000279,대경대학교,경북,사립,전문대학,22474795116,10976590890,11498204226,125016260,11623220486,21780920.26,53.4,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000309,문경대학교,경북,사립,전문대학,9904658813,2228028234,7676630579,1813343000,9489973579,4413044.058,215,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000262,서라벌대학교,경북,사립,전문대학,0,0,0,0,0,3581599.54,0,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000380,선린대학교,경북,사립,전문대학,12023206122,5141572303,6881633819,390034935,7271668754,10915106.51,66.6,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000547,성운대학교,경북,사립,전문대학,11786731049,5232405000,6554326049,253117000,6807443049,7510467.5,90.6,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000338,안동과학대학교,경북,사립,전문대학,14433033305,5503654162,8929379143,636397427,9565776570,12125437.42,78.9,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000257,영남외국어대학,경북,사립,전문대학,962368143,885439500,76928643,2000000,78928643,2253635.5,3.5,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000381,포항대학교,경북,사립,전문대학,11364164907,4451501166,6912663741,1320525629,8233189370,8946960.329,92,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000522,호산대학교,경북,사립,전문대학,11574008779,4782425950,6791582829,85397000,6876979829,11434728.64,60.1,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000267,광주보건대학교,광주,사립,전문대학,20180864100,9259500144,10921363956,594222853,11515586809,17764662.54,64.8,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000273,기독간호대학교,광주,사립,전문대학,5496678789,1430107000,4066571789,0,4066571789,3117859.263,130.4,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000297,동강대학교,광주,사립,전문대학,9577127212,6288545160,3288582052,923756449,4212338501,12341741.88,34.1,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000320,서영대학교,광주,사립,전문대학,23981682326,14781447023,9200235303,1538331105,10738566408,26365278.75,40.7,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000366,조선간호대학교,광주,사립,전문대학,6133631933,1391264250,4742367683,22712000,4765079683,3912879.65,121.8,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000365,조선이공대학교,광주,사립,전문대학,24626374084,7165811500,17460562584,302500000,17763062584,15189197.32,116.9,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000263,계명문화대학교,대구,사립,전문대학,30119787884,13823820936,16295966948,317736124,16613703072,25192458.17,65.9,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000280,대구공업대학교,대구,사립,전문대학,4587887637,3890552990,697334647,2000000,699334647,6847841.24,10.2,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000283,대구과학대학교,대구,사립,전문대학,30147949466,13266412721,16881536745,1483557000,18365093745,24168093.2,76,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000281,대구보건대학교,대구,사립,전문대학,38344117477,18271442367,20072675110,847894572,20920569682,39977992.86,52.3,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000282,수성대학교,대구,사립,전문대학,12545850454,10152214040,2393636414,855731000,3249367414,18613056.96,17.5,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000346,영남이공대학교,대구,사립,전문대학,32862355300,15419580903,17442774397,698136900,18140911297,33538682.91,54.1,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000349,영진전문대학교,대구,사립,전문대학,41157585457,18434725090,22722860367,943905275,23666765642,39945859.81,59.2,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000376,대덕대학교,대전,사립,전문대학,5914412910,4558354930,1356057980,103028953,1459086933,9149173.623,15.9,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000512,대전과학기술대학교,대전,사립,전문대학,19193134440,9189782106,10003352334,331363525,10334715859,22554340.02,45.8,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000288,대전보건대학교,대전,사립,전문대학,22838764934,11263646124,11575118810,1228520431,12803639241,24749041.16,51.7,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000289,우송정보대학,대전,사립,전문대학,18208055639,8698404064,9509651575,231114925,9740766500,18549736.4,52.5,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000253,경남정보대학교,부산,사립,전문대학,36832893041,17190675202,19642217839,668348415,20310566254,31918695.79,63.6,1,Y,2026-08-15T07:08:44.243Z
2023,junior-college,0000284,대동대학교,부산,사립,전문대학,7552448332,3616165517,3936282815,130865334,4067148149,8379528.067,48.5,1,Y,2026-08-15T07:08:44.243Z
